runtime,annotation_version,input_type
Oct-05-2023-14:19:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-14:19:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-27-2023-03:55:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-07-2023-05:26:13,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-23-2023-06:42:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-21-2024-16:44:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-12-2023-05:08:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-03-2024-16:59:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-15-2023-15:27:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-15-2023-15:27:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-05-2023-02:43:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-10-2024-08:01:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-20-2024-13:17:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-29-2024-17:22:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-13:34:39,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-03-2024-12:00:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-12:40:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-16:24:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-03:14:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-06-2024-19:43:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-01-2023-07:21:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-08:49:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-17-2024-09:42:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2024-01:49:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-06-2024-15:29:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-19-2024-19:58:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-14:32:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-14-2024-15:27:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-18:42:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-05-2024-16:02:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-08-2023-06:53:28,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-09-2023-17:50:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-31-2023-01:17:21,whole_genome_v1_jul-03-2019.csv,Wormbase.ID
Aug-25-2023-02:19:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-09-2024-12:54:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-18:27:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-09:53:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-16-2024-06:28:37,ahringer_v2_nov-11-2021.csv,Wormbase.ID
Oct-08-2024-21:40:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-17:03:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-16:13:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-08-2024-02:01:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-03-2024-12:03:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-15:34:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-19-2024-06:59:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-30-2023-00:48:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2023-19:33:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-23-2024-04:23:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-06-2024-09:15:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-22:15:54,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-08-2024-22:11:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-17:46:38,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-16-2024-13:00:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-29-2024-19:18:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-25-2024-03:29:05,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-09-2023-17:43:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:08:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:07:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:07:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:08:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:08:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-12-2023-14:07:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:10:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-05-2024-12:04:33,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-05-2024-08:25:07,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-06-2023-19:42:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-23-2023-07:07:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-28-2024-14:48:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-19-2024-12:18:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-14-2024-07:29:40,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-21-2023-13:57:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-18-2024-19:28:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-18:27:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:44:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2024-13:45:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-12-2024-21:26:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-12-2024-05:31:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-16:23:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-14:49:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-31-2024-09:33:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-19-2023-17:04:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-17-2024-13:38:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-22-2023-18:17:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-09-2024-15:51:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-22-2023-07:23:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-16-2024-13:02:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-22-2024-17:07:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-19:07:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-05-2024-18:59:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-09:19:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-31-2024-15:40:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-05-2024-17:19:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-01-2024-15:33:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-10-2024-07:34:41,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-10-2024-16:20:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-20-2024-00:19:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-13:56:13,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-26-2024-13:21:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-14:31:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-09-2023-04:18:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-17-2023-14:51:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-22-2024-20:35:23,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-09-2024-23:59:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-10:35:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-22-2024-08:52:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-24-2024-19:41:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-26-2024-17:46:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-15-2024-16:11:50,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-10-2024-16:28:08,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-11-2023-18:34:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-05-2024-01:36:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-25-2024-19:08:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-03-2024-08:24:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-15-2023-08:25:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-10-2024-19:44:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-19:21:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-18:04:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-20:03:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-09-2024-03:10:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-26-2023-11:59:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-23-2023-16:22:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2023-18:53:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-20:13:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2023-12:36:11,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-28-2024-13:52:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:11:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-01-2024-10:43:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-23-2024-19:19:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-21-2024-15:12:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-14:50:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-31-2024-13:30:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-00:36:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-19:33:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-09-2024-18:16:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-22-2023-20:13:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:33:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2024-19:58:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-24-2023-07:25:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-16:39:26,ORF_only_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-16:29:54,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-09-2023-17:43:28,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-16-2023-07:10:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:10:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:09:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:09:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:10:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:10:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2023-07:10:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-30-2023-06:29:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-19-2024-03:09:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-15-2024-14:22:17,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-07-2023-19:52:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-00:13:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-06-2023-20:07:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-15:59:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2024-11:06:06,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-14-2023-16:33:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2024-14:29:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-08-2024-23:38:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-12-2024-19:31:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-31-2024-19:17:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-18:25:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2024-01:46:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-29-2024-03:25:03,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-27-2023-16:49:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2024-01:39:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:34:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-13:15:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-13-2024-15:09:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-26-2024-13:55:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-09:13:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-18-2024-16:51:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:17:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-14:50:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-24-2024-13:47:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-16-2024-23:40:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-19:43:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-26-2024-17:38:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-14-2023-15:49:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-15-2024-18:55:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-16:38:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-19:30:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-31-2024-16:33:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-08-2024-18:37:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-19:06:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-09:52:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-17-2024-19:46:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-06-2023-19:48:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-14:15:30,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-19-2023-07:19:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-05-2024-18:45:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-15-2024-15:16:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-19:42:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:38:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-17-2023-14:35:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-16:40:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2024-14:38:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-21:45:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-06-2024-14:44:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-20-2023-03:30:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-23-2023-08:02:20,ahringer_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-19:54:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-28-2023-03:42:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-14:41:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-20:12:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-27-2024-21:18:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-12-2024-20:22:47,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-03-2023-14:25:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-15-2023-00:52:15,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-18-2024-21:52:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-22-2023-21:06:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-28-2024-18:09:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-10:01:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-02-2024-01:40:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2024-14:05:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:40:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-27-2024-20:45:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-12-2023-16:48:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-10:12:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-29-2024-19:27:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-23-2024-07:02:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-27-2024-22:49:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-09-2024-15:56:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-07-2023-12:26:43,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-03-2023-05:09:27,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-20-2024-15:14:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-07:16:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2023-22:49:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2024-08:50:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-12-2023-03:17:01,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-27-2023-15:54:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-12-2024-06:48:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-17-2024-13:20:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-19:28:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2023-22:48:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-18:24:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-30-2023-22:46:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2024-10:54:34,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-13-2023-14:25:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-20:59:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-18:06:19,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-25-2023-15:27:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-08-2024-22:02:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-18:52:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-30-2024-10:54:18,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-10-2024-10:45:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-09-2024-18:10:16,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-28-2023-23:49:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-22-2024-06:14:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-04-2024-17:43:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:15:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-09:46:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2024-01:07:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:15:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-17:40:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-16-2024-14:49:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-23-2024-18:29:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-04:22:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-23-2024-19:31:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-09-2023-04:31:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-07-2024-05:13:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-17:31:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-10:41:44,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-14-2023-19:26:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-12-2024-00:35:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-18-2024-05:41:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-16-2024-17:32:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-29-2024-13:48:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-14:44:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-11-2024-02:11:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-14:27:25,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-09-2024-20:43:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-11:10:12,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-09-2023-21:57:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-26-2023-01:05:36,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-09-2024-19:28:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-20-2023-21:21:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-14:21:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-16:59:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-17:11:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-02-2024-16:21:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-22-2024-18:01:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-17-2024-11:42:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-09-2023-04:21:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-15-2024-03:36:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-17-2024-15:48:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-30-2023-03:23:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2023-23:35:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-23-2023-07:41:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-30-2024-05:45:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2024-22:31:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:33:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-25-2024-19:03:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-23-2024-17:29:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-12:45:16,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-06-2024-14:11:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2024-22:58:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:24:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:23:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:23:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:24:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-19:23:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-18:23:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-14:15:40,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-25-2023-02:24:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:49:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:48:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:49:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:49:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:48:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-07:48:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2024-17:19:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-10-2023-15:20:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2024-14:09:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-16:53:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-25-2024-20:29:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-08-2023-16:08:35,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-08-2024-18:55:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-17-2024-13:21:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
